L1_in,L2_in,L3_in,L4_in,f0_GHz,BW3dB_GHz,IL_dB,RL_worst_dB,RL_avg_dB,status,error
-0.5064158729491886,1.4570664915833365,-1.1953562862704192,0.571221498575268,2.388,0.01616631084708864,1.3474175488916298,2.123489078767918,3.42255112843321,OK,
-1.3576407400501822,0.6212673575449023,-1.364745421918974,0.8462489137508958,1.836,0.010516862675778116,0.1417118685391436,4.0448337821202305,7.680788880513172,OK,
-1.034910353526048,1.654630275946613,-1.814920383008245,1.7225095573190465,1.8,0.5080185176053202,0.0007973947469606041,3.0339840237426525,9.98713852749758,OK,
-1.1392130091833974,1.353750647277064,-1.6046362165558101,1.192904136154451,2.14,0.19718204163685993,5.264866881093445e-05,3.036619983324811,9.194231008378992,OK,
-1.3686134701230999,0.7372231115856309,-1.591261479570167,1.3660414869972337,1.552,0.01129144699584117,0.03835472334507008,4.028422099244418,10.054494672020958,OK,
-1.632950822761651,0.5224651522650238,-1.480804635707745,1.5715281035040036,1.6,0.009720896139276958,0.0026006117649712696,3.836089857625489,13.355802564537166,OK,
-1.6264601036800999,0.7659039575240673,-1.112619616437195,0.8281745514112362,2.316,0.06493830015893431,0.0030042692235701164,3.646899397190385,9.914312502515713,OK,
-0.6925262127267029,0.9679847143345784,-1.0567764985093318,1.5181088697700136,2.372,0.0032293847229989403,0.9101399298560893,7.235122951302685,7.235122951302685,OK,
-1.1890496306898304,1.302124431063223,-1.3970393707134716,1.0402034653866123,2.4,0.2997645606381374,5.724158239684689,0.6292353026761354,0.7901925531022926,OK,
-1.600659411068749,1.6700625072222406,-1.1384982352619133,1.5296790233565518,1.396,0.0672528754877606,0.004849513101491822,3.1482879719689008,9.513103686302182,OK,
-0.955473936489699,0.6652234313955989,-1.6471155523254175,1.3972121122004924,2.328,0.002649446624945817,37.35419991757467,-2.2557031095101985e-05,-2.2557031095101985e-05,OK,
-0.755028491229696,0.7939284119624239,-1.2271626571650738,1.1759748196792803,2.272,0.00372043672916611,27.1993031972577,0.0031618807831025326,0.0031618807831025326,OK,
-1.696406357901278,0.5113284595661013,-1.374105135146829,0.8661597301386945,1.852,0.016440431205960948,0.22116491574278016,3.496918512474842,7.177612372948498,OK,
-0.7955904830276253,0.5382104604198885,-1.498522146712154,1.0691279182351219,2.32,0.005993990397606286,73.99394671424605,-1.455027761534708e-07,-1.3627889729113636e-07,OK,
-1.6906224338682585,1.314863539763301,-1.1363558251373425,1.1648822691010932,1.836,0.4546754903572041,0.003204212706579147,3.037563190762238,7.8121135921685365,OK,
-0.615316935236937,0.7902097495033327,-1.2871937343773663,0.6012487467511725,1.956,0.0014577265538917583,36.97163008314107,0.016939620878036864,0.016939620878036864,OK,
-0.9478548921965247,1.265921334326649,-1.5398018945690173,1.0571063489435621,1.504,0.06486742225051567,0.01413494469453905,3.6883829055577566,10.952891148801175,OK,
-1.6385777847860556,1.3587498269070284,-1.3650635831600515,0.6346105709427541,1.812,0.1837663738245061,13.758233053522765,0.09530163068879945,0.1496023560524333,OK,
-1.0309253951195148,0.7828381146409569,-1.2480765993027476,1.205280495044557,1.92,0.002541146621442225,0.042645006773432484,20.099360039184482,20.099360039184482,OK,
-1.3278777270112225,1.3761962129633905,-1.2282912629003495,1.444705393375162,1.976,0.29346419994850304,0.0009474072225020978,3.077639567652983,9.531249682242276,OK,
-1.5792164934481232,0.9029825505746318,-1.7071458010754565,1.2758083616690028,1.436,0.04284852348996626,0.029183392782075906,3.6635793430361634,9.056561171426031,OK,
-0.6812535806861748,0.7568683696901399,-1.4749949129273368,0.5942625377224582,1.608,0.19732637855485025,99.16563908046035,-0.00041416443228136117,-0.0002988696203440822,OK,
-0.5941847215228397,1.2365060084164152,-1.4344989081320545,1.0903417710403387,2.172,0.01119855213141685,0.03255374366810487,3.9781347549191777,10.183828367301578,OK,
-1.6454804330085586,0.9603078980154988,-1.6611314771894612,1.4023813400903564,1.452,0.05736844698243693,0.008397970827775408,3.3869266848484036,9.396138188484885,OK,
-0.5287569886982981,0.6035366464196262,-1.773418741827405,1.6471821214100266,2.104,0.03253975283517807,82.42085871758397,9.38124011401109e-06,1.0649809612466375e-05,OK,
-1.5356482705732049,1.6404619889620855,-1.5089858926667317,1.6340255621231763,2.156,1.1023270341186846,0.00238122131300028,3.2042819240079705,10.95950462010743,OK,
-1.5462763967790438,1.046086657130249,-1.5568388777575008,0.5983297120675576,1.628,0.07995614541673213,4.604816484460653,0.8579128313722734,1.428225920282051,OK,
-0.9739507050880342,1.392196302678645,-1.15330178382173,1.1283700428252166,2.292,0.08010033622865942,0.005232022068417096,3.115100594472397,9.355849151462085,OK,
-0.5657047200661942,0.6709207388028784,-1.0009282799339836,1.2717738176585591,2.172,0.002706888636954563,45.46697613721015,0.0003883879526018107,0.0003883879526018107,OK,
-0.7723213634792978,1.504282510164665,-1.4880858886752237,0.7023245468427649,1.428,0.03492123190711571,4.4881491966174005,0.8964737234740943,1.4561349103349708,OK,
-0.5702538585891059,1.8093234907233955,-1.7259884561143717,0.5800380551260982,1.212,0.021518303038764897,1.4361329327093197,1.9778979460326278,3.8034792045367714,OK,
-0.9637806946384915,1.4457143427216805,-1.2822500453092867,0.9226895386767775,2.184,0.09609190381022525,3.8164106043468236,1.0411934405894758,1.7847979795852407,OK,
-1.5820249160611657,1.74483401812345,-1.168673062713267,1.1192363971359287,1.984,0.06763243479869052,0.0032479665465982577,3.260462112905868,9.562035120139493,OK,
-0.7903388474209102,1.3805654043418163,-1.6397684020813696,1.1169064432543134,2.296,0.025776421216884504,0.03075515584232546,3.9655643026789678,9.695479204392294,OK,
-0.9858660795581008,0.513491973228786,-1.7031648679041917,0.7896370269100841,1.504,0.008465469096679445,80.11620106834071,2.4273758830774942e-08,2.3025029485237913e-06,OK,
-1.135538594746412,1.4259314247232768,-1.408184858697619,1.6130691362743543,1.812,0.5347174591630395,0.0010681225818674443,3.0229475108653436,11.34585003548371,OK,
-1.6699273658590081,1.2104907993341654,-1.3786092013353686,0.6727564455322037,1.804,0.11407160557535478,8.834926160298775,0.30797892465393817,0.4840171893558038,OK,
-1.082362172329268,1.3566096668228291,-1.591807645662929,0.9015669352171274,1.412,0.05702328384446509,4.183732171463339,0.9648457528398231,1.6177092616524589,OK,
-1.4129515753501702,0.6293272259728013,-1.1067659543732815,1.7583163999756948,2.396,0.010473200668460692,0.19434593302630657,3.469072925569111,7.769505508068508,OK,
-0.5236375141174596,1.4479029386237774,-1.7159148824679256,0.84073414060946,1.348,0.007202605344453605,3.2696648592036186,2.360349105930041,2.5629540344202244,OK,
-0.9519270490673862,1.1863686933731512,-1.1833067506620827,1.5804882270525424,1.728,0.035266863268493154,0.018004031496080604,3.742423033451401,9.72384266788413,OK,
-1.397100068440317,1.1881237597260783,-1.2063559279896894,1.4414477270071733,1.448,0.030188778579899544,0.0014200690015757462,3.279267201782633,10.30074955286038,OK,
-0.9055980071507903,1.6992485665352932,-1.0232092643188455,1.6851481137140245,1.24,0.021036430652513705,0.01471261854545469,3.0707276700388695,8.867944388139723,OK,
-1.4946655155548014,1.7701904738794123,-1.531350362921886,1.0223902673483978,1.864,0.2829626512135701,7.43205890375474,0.4141825728725824,0.6909949709186255,OK,
-1.209364682523511,1.4938624422896694,-1.4224885533998322,0.9381164465765242,1.984,0.24685409967783323,10.680978385529956,0.19721476717399292,0.3191078600627147,OK,
-0.5083985203249857,1.2587618544267745,-1.3292373923437821,1.663393240487966,2.392,0.005744339772218332,0.5719720065315909,9.086824805235295,9.086824805235295,OK,
-0.9889901991730244,1.576320486418582,-1.4621533385885264,1.4658903952781235,1.284,0.14681140048669494,0.0005744757418862447,3.1985463794394486,11.744819742020317,OK,
-0.8582125975921914,0.6262081865523512,-1.646626508531651,1.5039481701745239,1.592,0.020730342933458434,61.915582497208035,9.927877456788425e-06,1.0630707430630274e-05,OK,
-1.187200287006787,0.821365564769581,-1.5997118158854575,0.5305433156028537,1.628,0.010907033475632488,1.0558680707986492,5.744510543743441,6.201571671578565,OK,
-1.1510824075758244,1.4195927860422624,-1.1163938138588856,0.8378906741177667,2.4,0.023029500980757955,10.805645668472316,0.20438611595558265,0.28202922148159476,OK,
-1.154263302634968,0.7538285803571672,-1.2128471103471017,1.7035427892743242,2.216,0.01042577330782457,0.03544406616200491,4.090356789535502,9.787591560588,OK,
-1.517790555552542,0.7060330066538908,-1.4863905832783693,1.6330671024950176,1.932,0.018406775523763352,0.05036941690094995,3.0478367106615694,8.629378622761049,OK,
-0.7924875817479017,0.8080130066862918,-1.2212452998922052,1.48619109053549,1.76,0.0006927384185431151,5.3552008456071665,-0.014496785935104999,-0.014496785935104999,OK,
-1.3996130114708387,0.7477272885485434,-1.4645966104405603,1.4193384599774987,2.004,0.016449832957003085,0.041567011880482625,3.632909501672319,9.608232555640502,OK,
-0.6149090205763661,1.514316353706737,-1.4324087076833054,1.2892076317333308,1.996,0.038406940135569334,0.0030688606593238356,3.751280879523524,10.490482495550346,OK,
-1.3106241639193388,1.5776816065365964,-1.720269927675278,0.6656342979643467,1.268,0.10092536180266665,12.053757894076686,0.14448992720344636,0.22363006882862022,OK,
-1.1723800899708094,1.0818141347596195,-1.749079239120128,1.2542892569196966,1.968,0.03676754449802622,0.00770886412793465,3.6246105603143945,9.76967854642563,OK,
-0.9197260965494438,0.5036325672272414,-1.7239044448791856,1.5851527183773124,2.148,0.0042155216266523965,68.10552310135284,-3.924014181887944e-06,-3.924014181887944e-06,OK,
-1.4140031171095342,1.8140429256231023,-1.104957246167019,0.8593571341297428,2.4,0.009096636826196214,15.713861303096397,0.07430036533609635,0.09516986974598396,OK,
-1.101283538458893,0.8244393931291213,-1.3252080982198056,1.56566819849363,2.276,0.010925473334402636,0.07563514516861919,3.9121351124672725,8.851084064206484,OK,
-0.7327417168521837,1.442636770158386,-1.1117259752380342,0.9825150466164856,2.296,0.024947900105444898,0.015125497361747646,3.4324328067376406,9.778503731058322,OK,
-0.9446470764737125,1.4747129789659197,-1.1511255108352048,0.8978699209146626,2.376,0.0617688876164979,0.43573270527863334,2.899757998353149,7.157815296299249,OK,
-1.1375461303500838,1.2861624527735909,-1.1140800547336196,1.3072916242609347,1.624,0.19792454190822428,0.0039051246707708072,3.096082025486102,7.781451128460639,OK,
-1.288219455186131,0.5666533289759799,-1.0822596940929206,0.5375278898153942,2.376,0.012724501219167017,0.024106325715803394,4.178715703412628,10.804721495488408,OK,
-0.9031431511759934,1.1142526795949006,-1.7186342807010622,1.2844715430456815,1.912,0.010806704963004288,0.0065219998557817386,4.114324844835167,12.41768219923147,OK,
-0.8946341535540338,1.6920048363694435,-1.467420847236979,0.5149948778534031,2.008,0.06357268791105941,5.502056942297856,0.6796355224881503,1.1157058278367742,OK,
-0.9164974121677631,1.4009623653494025,-1.569322826438558,1.3162806631685313,1.956,0.4322575037813545,0.004039891574717978,3.0809064028065922,11.257387499966502,OK,
-1.2847888882618146,1.18085928220102,-1.5841275047509056,1.0473268296299691,2.4,0.03706696184936353,0.142665199275693,2.9933109293824156,7.1701001276099845,OK,
-1.2425740136302263,0.6484823661616107,-1.795855850509299,0.9554578418653845,1.36,0.0017383996789406275,3.786451992154116,2.3561562092247796,2.3561562092247796,OK,
-1.108362459784518,1.7820452447262256,-1.0241711435566956,0.8129752789248494,1.288,0.11636056307487475,27.811917773876566,0.0038777910266273655,0.005865593596075663,OK,
-0.8502672446389253,0.7090895592140032,-1.6844963689880543,1.1957579625492447,2.064,0.033713370938422305,69.64026307439067,-6.748440863197807e-05,-6.260904282133649e-05,OK,
-1.083655820856046,1.1323635404788033,-1.6269775460218554,0.7094846913617482,1.496,0.04241445078260653,0.01930764622904601,3.0675702091421786,13.414070857563235,OK,
-1.024110033309513,0.9278554345165143,-1.087296771771004,0.7124872659797227,2.32,0.0664888083903139,3.7624240108251406,1.0658923898724018,1.8426052925702994,OK,
-0.6709169455394832,0.7353124350992241,-1.4254745146845849,1.1696759389551152,1.58,0.0074777915369586,60.4476405501308,-0.00020870808141762643,-0.00020284027925676374,OK,
-0.7620917655406806,1.5631069668932742,-1.2442577776558188,0.7303670748928608,2.268,0.04925525952402232,2.2606057434727886,1.8166612279076748,3.025906098853803,OK,
-1.5369806776002921,0.7795493728573809,-1.1450814979553816,0.6291572273299957,2.264,0.05216073973648294,1.0097467785959262,2.7116720239455976,5.4555230151588665,OK,
-1.4215943103285058,1.152770020320676,-1.079960416382375,0.6487542248920678,2.272,0.2298045398687707,17.142670292850312,0.04316717562341632,0.0675944664509083,OK,
-0.5817759566487892,1.1201551129109073,-1.4179821257688958,0.9244272331759925,2.4,0.0062254091255677935,40.389889541684596,-0.0010357733835972133,-0.0003193754018508547,OK,
-1.1880570570962876,1.7295265971498994,-1.5992634015898683,1.698393165359831,1.656,0.1675439958744671,0.0026787146248625224,3.0524892457512527,9.009943273141241,OK,
-0.9078047078166739,1.2916949899511876,-1.2735911540515414,0.5620031251211404,1.696,0.059817948837187496,9.85368657755031,0.16109968858192797,0.2496912323328875,OK,
-0.5050724751342377,1.641507157847426,-1.4192580904302678,0.9320677872189402,2.032,0.055171565983722415,0.15637083838840943,3.688539669232467,8.901658822538613,OK,
-1.6557734101498514,1.6500766183846858,-1.2151650722503962,1.4905842943947532,1.432,0.08157693269425192,0.001043834344494621,3.097595486904728,9.538691389579796,OK,
-1.045694883819495,1.4874742506677059,-1.293083805555794,1.0621450810372581,2.052,0.20791514926308352,0.00016909694914009582,3.0231781950816563,16.627499213326214,OK,
-1.5596974475829168,0.8238774338258015,-1.4777155421030885,1.3758827649444716,1.648,0.037893503070889345,0.0023360958430354946,3.727816150038058,10.561904049546646,OK,
-1.1786546510836415,1.6754285670436067,-1.6607026408461232,0.6690367307589622,1.248,0.08289597170382557,13.04214959825793,0.09622588788064192,0.17100431330071,OK,
-1.2312758906548,1.1017901753672736,-1.4214425544172813,0.915962959370525,1.676,0.08666589528479118,3.2778451125914936,1.293130088535273,2.1209782657771905,OK,
-0.7976184205596588,0.6563034159196528,-1.6850295531735469,0.9204824190776155,1.5,0.019228059390877572,80.62179463701362,-4.355745797567295e-06,6.22987084898131e-09,OK,
-0.7431661567056329,1.519260263522152,-1.0829355800300613,1.3338274434521935,1.708,0.039464716559299395,0.022579869908556593,3.1528601415116015,9.037974250999401,OK,
-1.4830242087850158,0.5256301575278906,-1.6274175720820383,1.4459739837881758,1.528,0.005074878171929642,0.2818354286288879,12.018065679042838,12.018065679042838,OK,
-1.5172179210586059,1.3196168948103286,-1.0100990384706037,1.443257048615572,2.036,0.08488706848598704,0.006456232070233502,3.0392723970714624,9.316547311954174,OK,
-1.6534409437733102,1.0479233361962148,-1.7002907677820684,1.2345637308891355,2.028,0.01871324060735402,0.02187819075782299,3.3414264253680264,9.385728445830331,OK,
-0.5640791192973649,1.159685035323479,-1.0754803363079997,0.5195410145221381,2.048,0.003014517430304231,2.935825452997814,3.0861144857301586,3.0861144857301586,OK,
-0.8477403731657296,1.1041293302850754,-1.070243798152429,0.8726190869882009,2.096,0.05409162075814855,2.9779139324882613,1.2900157627182551,2.271939593003446,OK,
-0.7527031686874528,0.5751924004950644,-1.1147658714049564,1.185529095871614,2.116,0.006393816743648362,39.20855501129446,-0.0021740550883941404,-0.0020276468915244143,OK,
-1.0300188372387638,1.7074764837549483,-1.2106478298484553,0.9879172000826695,2.168,0.1369676638009425,0.05443429637001603,3.2451667003611435,10.579790906120977,OK,
-1.5295062699283035,0.7493564071998129,-1.7567164232417405,1.4748417088885688,1.38,0.012912635066788969,0.012947030628756444,5.108468802936672,12.161780140754926,OK,
-1.5007641982758804,1.396732119510015,-1.6889140094221982,0.5227874504640269,1.396,0.2096183318342726,12.757489611752202,0.11953909422022546,0.18685114551135143,OK,
-0.5115842256135115,0.6989443813268466,-1.1643328178255374,0.9693654126168261,1.976,0.01566668328951981,89.86164502025282,1.4763259811749598e-05,1.900734635740899e-05,OK,
-1.600377159022619,1.610421792174424,-1.7017344570034914,0.6016902491329715,1.504,0.4751180306445948,17.077852795208553,0.04402585945208603,0.07116116503150373,OK,
-0.603001414690902,0.8970275193351755,-1.6666130582005287,1.6679662834439524,1.716,0.30637557954549677,77.89679511411555,-0.00020719014125926522,-0.0001684268093204857,OK,
-1.423129780014979,1.5057733786811742,-1.2711725256924589,1.4337737284151868,1.976,0.2899490686761901,5.9039033782494395e-05,3.087102442959881,10.086095110844735,OK,
-0.6371502905171798,0.6058858866814267,-1.0866419287009683,1.33641253402762,2.028,0.004000197268037464,48.846651061851254,0.00012696942210854462,0.00012696942210854462,OK,
-1.203513703536251,1.2510171329776563,-1.775690031120682,0.7414264981982581,1.344,0.04112978841709869,0.6389053379492147,3.1301225327416042,6.009264365410873,OK,
-1.549619416194644,1.056701245801715,-1.1320641706803736,0.7144550705324587,2.236,0.09760528217278752,8.301517502295253,0.35570080194851333,0.5512900558844956,OK,
-0.8277319766514588,1.6779921626523375,-1.2537142460556416,1.295124374616687,2.352,0.03734134711501724,0.02036830666374407,3.0200517942134404,8.87151618284862,OK,
-0.6612874033423659,1.0862499651585353,-1.523291127044867,0.5900346336264033,2.4,0.022051401014391292,52.92431150940754,-0.005709346121356472,-0.003032043895627877,OK,
-0.934248768389904,1.594086061774463,-1.5541793428385562,1.1882905711825757,1.82,0.1697207630536095,0.004278784647606829,3.05734256280693,14.000474206408091,OK,
-1.5846275376062533,1.6487802135539622,-1.0784319016169253,1.451312901687173,2.048,0.04312054755264105,0.020404584831081592,3.1419091531733905,9.02428483903748,OK,
-0.7823682854876843,1.6821920886115231,-1.0041843890178321,1.6901010346318108,1.816,0.006873065857595506,0.0038799961841691146,30.645684977143617,30.645684977143617,OK,
-1.6049924672762694,1.337460017982723,-1.113558845940847,0.8736431148005577,2.4,0.051509719853785274,16.584827796675505,0.04959516837417584,0.06816156941421944,OK,
-1.0045912487581015,1.111619144309306,-1.6952162676783955,0.6160393963854074,1.432,0.016380891252881113,0.2382991030393569,3.2207709229332586,6.647810747269108,OK,
-1.1936098706288853,1.4989429129457599,-1.126622268610408,0.5767874303590488,2.4,0.0254820021701474,18.12294863593018,0.035381642844831224,0.0495156338606222,OK,
-1.48519519087432,0.6421906721591125,-1.6152945026422247,1.2303803102836945,1.444,0.008420231168049241,0.34853281290725735,4.747090251722501,7.92340918360948,OK,
-1.4023801042377229,1.8160521824274216,-1.0260894437163541,1.015130760691435,2.22,0.013188182513057534,0.17644542414813325,4.04555114030965,8.512475279615657,OK,
-0.6320082985016835,1.3033898696126136,-1.3561453983092224,1.451707837555437,2.076,0.022999845005574393,0.01467065229248936,4.7799502796105,10.70230603690602,OK,
-0.774098433399039,0.9813490747734589,-1.278327623696097,0.8887658156852274,1.904,0.001856547282828469,0.12470815098671473,15.48104065722975,15.48104065722975,OK,
-1.1778477080293777,1.5897480360958078,-1.732313615610725,0.6932036611575912,1.26,0.06410505719717996,8.67700397613576,0.3162397234027345,0.5030932683215548,OK,
-0.6669232373602951,1.2071051548506009,-1.0726465301947545,1.0819203810393638,2.172,0.019161638343516252,0.013376498763187195,3.6217262563958617,9.851098678640374,OK,
-1.0005435436398467,1.3382926509339979,-1.6870695915693272,0.6895908081203485,1.384,0.036374042095665304,0.598622102768927,2.9813183661299614,6.0610616570873255,OK,
-1.3369565595042663,0.8462162137125997,-1.6409448763780743,0.9560643077648622,1.496,0.023963402779722642,0.13321774603604916,3.266169157740879,7.0810575092977155,OK,
-0.514853849564167,1.1141227540836,-1.19042836698759,1.5475162873237185,2.18,0.0014137263502660424,0.2886599136493722,11.916900600377755,11.916900600377755,OK,
-1.5424721753701989,0.9004468203462757,-1.3748899964782266,1.6560396841320593,2.02,0.04712189374010034,0.005223346109484614,3.0238729058692786,9.465738301099229,OK,
-1.4611393763643536,1.0710593471487975,-1.691736225289882,0.5248321455344035,1.48,0.06504712928933398,3.608722456197404,1.0772526093614934,1.8635501799568,OK,
-0.5040865188693309,1.5808302824619422,-1.735014428476235,1.5999094542569556,1.268,0.005936708660579049,0.016754968863916125,24.144793853921666,24.144793853921666,OK,
-0.6220462937681568,1.1997793831617254,-1.0089051693247229,1.3870945685523106,2.208,0.009820849850760371,0.20379310356788746,2.9246179529318423,7.184773108003391,OK,
-0.5784036547440077,0.9559450486713914,-1.3062857438656037,0.7330662169611402,1.836,0.030693029211865674,52.81376866648043,-0.056228711108181756,-0.031041244122307944,OK,
-0.6189965057877889,0.8816037233913816,-1.3082342412128811,0.9903320000062998,1.856,0.07494229089304882,61.739801299013465,-0.005520297218554812,-0.002618364208637102,OK,
-1.5199782073473027,1.8175285743485832,-1.3773605897293717,1.5414023725732338,1.392,0.11219181256622535,0.0013147560621412171,3.053872762064316,9.551067191093809,OK,
-1.527685143470377,1.7223957068800169,-1.6518877839031558,1.5132755327224034,1.592,0.8776289418593461,7.147614130406554e-05,3.0604417439805593,15.807730207202745,OK,
-0.8561224633523757,0.5466832507538362,-1.010653718223514,1.0581267001412447,2.376,0.002430780178761527,9.705654937622022,0.4918028253954688,0.4918028253954688,OK,
-1.1301513338025155,1.275141433038554,-1.037068056931517,0.9993656703123397,2.292,0.06646730362756648,0.09049842389361308,3.2401252855922347,8.108613850636612,OK,
-1.254495602592126,1.4925815203200399,-1.44075334521353,1.3904874957815387,1.884,0.9614774837214679,0.0023994493338895394,3.1343380010660695,11.699292487135251,OK,
-1.0380670758401176,1.2212527409693195,-1.4736104705800122,1.0042978108982603,1.56,0.06164548404275827,0.1505713685907044,3.0465157847291873,8.579767690509986,OK,
-1.4329357509918923,0.8965026925037638,-1.6451284093541763,0.607143165869882,1.54,0.048731743230894464,0.2326521381356763,3.34074390217669,8.146746771087978,OK,
-0.6975246001999289,1.6573962069723698,-1.4399589987500052,1.6099321909300413,1.34,0.04605833726777764,0.008505192253745028,3.4228432761464074,9.620807485822866,OK,
-1.3319868550836802,1.5718327888232237,-1.051355339529508,1.524034825211202,1.408,0.09037297273230394,0.0016861882668197914,3.144632008991038,9.826521535661032,OK,
-0.7991290764383414,0.5270830733301867,-1.5007200902885978,0.556812123354291,1.624,0.010333382583363804,89.5210288389599,2.4176437276942086e-06,2.4678501222904893e-06,OK,
-0.5437196746456168,0.8587795429454272,-1.5590185785880784,1.147835235970897,1.508,0.005458362337151579,68.62421287427861,1.6043760700682074e-05,1.6043760700682074e-05,OK,
-1.2910898933153783,1.147353106410458,-1.6632536576398225,1.3979172454027204,1.832,0.08324693549047568,0.00047541309185269965,3.1237912369135596,9.920233326477378,OK,
-0.7784198995088085,0.7313924508065579,-1.1745966526102376,1.0433641373946003,2.1,0.0026396572057318934,24.822495966934433,0.0050933696181876915,0.0050933696181876915,OK,
-0.703496873134519,1.5970611469311735,-1.7196307714254984,1.0016236646370411,1.284,0.0379375045189676,0.06731297680123918,3.1790787261540228,10.784275207712355,OK,
-0.6241825003377373,0.6326252779387378,-1.4245614676929552,1.2668096771664419,1.46,0.03564522539207937,93.06956221213315,1.306606002094864e-06,2.2504611072772643e-06,OK,
-1.2355850361464706,1.2419182866386587,-1.1177652045856443,1.7926643225583716,1.656,0.06508501414074463,0.00932803220164745,3.2262487816152605,9.522942269922726,OK,
-1.6198447657324275,1.1578810089472316,-1.0787469635306666,1.774333080626357,1.696,0.02164278393746466,0.06323270696008806,2.9895038100420672,8.272924702063932,OK,
-1.3429757239195448,1.2155599055636337,-1.6570396884325755,1.7234900458085687,1.672,0.18100063271917266,0.0020318649894081825,3.1196175577276986,9.302360007737313,OK,
-0.6423104462835674,1.0428874817770635,-1.0171230608590824,1.5919178603211006,2.348,0.005708789741424525,3.817091780574866,2.331769330523196,2.331769330523196,OK,
-0.7230871136442928,1.1574567374348366,-1.1487354108600587,1.727070302967504,1.668,0.001845262277350157,0.02603384114409638,22.234842105170944,22.234842105170944,OK,
-0.6285324122939895,0.6141800348390094,-1.5084816371528529,0.5734743583472938,1.584,0.0014943679043810665,79.912937444113,-2.4222838883016963e-07,-2.4222838883016963e-07,OK,
-0.8307259913119515,0.7591453532945396,-1.4426458493518992,0.6058384882218035,1.764,0.10713391759730473,67.43417178835148,0.006648273305598475,0.009098267058169381,OK,
-0.5099809020821489,1.4379404822857964,-1.2866787340503736,1.1874180484768502,1.924,0.011914052223535032,0.01660042136494393,4.787430486579881,11.458123667096856,OK,
-1.4682207510123582,1.025474073136505,-1.1417959589966942,0.8481751377717017,2.208,0.09220188724016953,4.283955178230522,0.9306733573983429,1.5631311811375797,OK,
-1.3952461404445506,0.7504417235403857,-1.0729794955005962,0.8529859685504031,2.328,0.07297854723233366,0.13956192694229938,3.0406887998751304,6.605838073562401,OK,
-1.4165858698858138,1.2208907660193338,-1.15883259555914,0.5893831647850087,2.128,0.3117290686107541,17.42340479914867,0.039527336628089174,0.06038056786806265,OK,
-0.6305605496085205,1.2375338257576116,-1.4241523992437575,1.3776264829416445,2.352,0.024257018191852886,0.0016064950301769828,3.115470425290928,11.305899849226458,OK,
-0.8901692205673307,1.1402599719763324,-1.6597098072124834,1.0773445449621866,2.248,0.19189707527804956,0.02436956638915009,3.630363965338286,9.58203345790025,OK,
-0.8037049007070297,1.230669257463883,-1.3405186712089021,0.6093840605794835,1.728,0.034091340922990154,0.9425630499256685,3.2532470892581085,5.389881710762715,OK,
-1.321745423110972,1.052258339527941,-1.2304605859505542,1.0288445732682316,1.936,0.18736751808220142,0.07252160907213234,2.9877108085523547,10.054136080698656,OK,
-1.54463623893419,0.8631218302817172,-1.652883027395653,1.3623798335982105,1.48,0.035344002915656425,0.07114271221569883,2.9712748888881135,8.51345913251796,OK,
